,name,asset_ownership_name,latitude,longitude,asset_type,country
1034,Asia Symbol (Guangdong) Gas Thermal power station,Asia Symbol (Guangdong) Paper Co Ltd,22.370209,113.056735,oil_and_gas_plant,China
1035,Jinamar power station,Endesa SA,28.042431,-15.411372,oil_and_gas_plant,Spain
1036,Marsh Run generation facility,Old Dominion Electric Cooperative,38.5283,-77.7681,oil_and_gas_plant,United States
1037,Rayburn Energy power station,PPG - O&M Panda Sherman Power LLC,33.582573,-96.61789,oil_and_gas_plant,United States
1038,Misurata power station,General Electricity Company of Libya,32.332424,15.244122,oil_and_gas_plant,Libya
1039,Larissa Thermoelectric power station,Larissa Thermoelectric SMSA,39.688611,22.473889,oil_and_gas_plant,Greece
1040,CCC Tuxpan Phase I power station,Comisión Federal de Electricidad EPE,21.0106971,-97.3300535,oil_and_gas_plant,Mexico
1041,Sines Polimeros power station,Repsol Polimeros,37.9583,-8.8048,oil_and_gas_plant,Portugal
1042,Dandenong power station,APA Group,-37.9819414917088,145.209775390035,oil_and_gas_plant,Australia
1043,Refineria La Rabida power station,Compañía Española de Petróleos SA,37.18568,-6.90083,oil_and_gas_plant,Spain
1044,McIntosh Combined Cycle Facility,Georgia Power Co,32.3478,-81.1817,oil_and_gas_plant,United States
1045,Thilawa (Sumitomo) power station,Sumitomo Corp,16.658502,96.262303,oil_and_gas_plant,
1046,West Gardner power station,Evergy Metro Inc,38.7875,-94.9861,oil_and_gas_plant,United States
1047,Wirye CHP power station,Narae Energy Service Co Ltd,37.4814057748902,127.151457175367,oil_and_gas_plant,
1048,Fuenlabrada Mill power station,Iberdrola SA,40.26902,-3.77064,oil_and_gas_plant,Spain
1049,Huadian Qingyuan Economic Cooperation Zone Gas-fired Thermal power station,Huadian International Power Co Ltd Qingyuan Branch,24.323807,113.397422,oil_and_gas_plant,China
1050,Al-Khairat-2 power station,Ministry of Electricity (Iraq),32.6509711,43.981639,oil_and_gas_plant,Iraq
1051,Lumut GB3 power station,Malakoff Corporation Bhd,4.3923,100.5897,oil_and_gas_plant,Malaysia
1052,Azulão power station,Eneva SA,-2.743816,-58.180234,oil_and_gas_plant,Brazil
1053,Handley power station,Exelon Power Corp,32.7283,-97.2192,oil_and_gas_plant,United States
1054,Takoradi (TICO) Thermal power plant,Takoradi International Co Ltd,4.971632,-1.659773,oil_and_gas_plant,Ghana
1055,Dogwood energy facility,Dogwood Energy LLC,38.7931,-94.3006,oil_and_gas_plant,United States
1056,Quintero power station,Enel Generación Chile SA,-32.7875,-71.4858,oil_and_gas_plant,Chile
1057,AES Paraná power station,AES Argentina Generación SA,-33.354957,-60.171573,oil_and_gas_plant,Argentina
1058,El Alto power station,ENDE Valle Hermoso SA,-16.5653,-68.1811,oil_and_gas_plant,"Bolivia, Plurinational State of"
1059,Yahsihan power station,Samsung C&T Corp,39.8419786,33.4879879,oil_and_gas_plant,
1060,Tanghe Natural Gas Distributed Energy Station,China Power International Development Co Ltd,32.65366,112.829314,oil_and_gas_plant,China
1061,Carnaúba power station,Eneva SA,-3.78356,-38.80895,oil_and_gas_plant,Brazil
1062,Rockingham County CT Station,Duke Energy Carolinas LLC,36.3297,-79.8297,oil_and_gas_plant,United States
1063,Himeji Natural Gas power station,Himeji Natural Gas Power Generation Co,34.8154176,134.6855509,oil_and_gas_plant,Japan
1064,Sunrise power station,Sunrise Power Co LLC,35.2097,-119.585,oil_and_gas_plant,United States
1065,Phu My 1 Thermal power station,EVNGENCO 3 Co,10.6056053,107.0345113,oil_and_gas_plant,Viet Nam
1066,Mokran Power and Steam power plant,Mokran Abniroo Co,25.296521,60.641755,oil_and_gas_plant,"Iran, Islamic Republic of"
1067,Hulhumale power station,State Electric Co Ltd,4.20408,73.538049,oil_and_gas_plant,
1068,Los Angeles Refinery Wilmington power station,Phillips 66 - Los Angeles,33.7686,-118.2867,oil_and_gas_plant,United States
1069,Mirsarai Chattogram power station,General Electric Co,22.7773617656972,91.5667097806371,oil_and_gas_plant,Bangladesh
1070,Owendo Nouveau power plant,Gabon Power Co,0.290793959692326,9.50891722554723,oil_and_gas_plant,Gabon
1071,Himchuli Dordi hydroelectric plant,Peoples Hydropower Company Private LTD (PHCL),28.3274,84.5792,hydro_power_low,Nepal
1072,Dulces Nombres II power station,Iberdrola Generación México,25.717494,-100.0959,oil_and_gas_plant,Mexico
1073,La Vega power station,Naturgy Energy Group SA,19.24821,-70.55008,oil_and_gas_plant,Dominican Republic
1074,Effingham County Power Project,Oglethorpe Power Corp,32.277252,-81.28441,oil_and_gas_plant,United States
1075,Chuncheon CHP power station,Korea East-West Power Co Ltd,37.875853,127.710374,oil_and_gas_plant,
1076,Chungchia power station,Chung Chia Power Co Ltd,24.227391,120.4699,oil_and_gas_plant,"Taiwan, Province of China"
1077,Kelanitissa Combined Cycle power plant,Ceylon Electricity Board,6.95276939940149,79.8791013398,oil_and_gas_plant,Sri Lanka
1078,Lake Side power plant,PacifiCorp,40.331667,-111.7542,oil_and_gas_plant,United States
1079,Arcos de la Frontera power station,Iberdrola Generacion SA,36.6721,-5.8164,oil_and_gas_plant,Spain
1080,Galveston power station 4,Marathon Petroleum Co LP,29.378164,-94.92195,oil_and_gas_plant,United States
1081,Bajío cogeneration power station,Iberdrola Generación México,20.380952,-99.977705,oil_and_gas_plant,Mexico
1082,Canelillo power station,Generadora Canelillo SpA,-31.324229,-71.594518,oil_and_gas_plant,Chile
1083,Exelon LaPorte generating station,TotalEnergies SE,29.7028,-95.0718,oil_and_gas_plant,United States
1084,Melilla power station,Endesa SA,35.290441,-2.937943,oil_and_gas_plant,Spain
1085,Tracy power station,NV Energy,39.5625,-119.525,oil_and_gas_plant,United States
1086,North power station,Bermuda Electric Light Co Ltd,32.300409991177,-64.7918901518896,oil_and_gas_plant,United Kingdom
1087,Jiangsu Changzhou Suyuan power station,Changzhou Suyuan Power Generation Co Ltd,31.842036,119.963182,oil_and_gas_plant,China
1088,China Resources Power Dongguan Dalang Distributed Energy Station,China Resources Power Investment Co Ltd,22.9036123963779,113.953100407385,oil_and_gas_plant,China
1089,Gumi Combined Cycle power plant,Korea Western Power Co Ltd,36.20735,128.3555,oil_and_gas_plant,
1090,Termoceará power station,Petróleo Brasileiro SA,-3.6925,-38.871667,oil_and_gas_plant,Brazil
1091,Aioi power station,Kansai Electric Power Co,34.7748090084682,134.457245856406,oil_and_gas_plant,Japan
1092,AES Colón power station,AES Panamá SRL,9.337361,-79.909361,oil_and_gas_plant,Panama
1093,Osawatomie power station,Evergy Metro Inc,38.532161,-94.90263,oil_and_gas_plant,United States
1094,Hebei Yanshan Iron and Steel Group Co./Ltd. Gas Power Project,Hebei Yanshan Iron and Steel Group Co Ltd,39.92446,118.672858,oil_and_gas_plant,China
1095,Karkey 013 power station,Karpowership Brasil Energia Ltda,-22.930485,-43.857014,oil_and_gas_plant,
1096,Huntington Beach generating station,AES Huntington Beach LLC,33.645618,-117.9794,oil_and_gas_plant,United States
1097,Keys energy center,Arclight Energy Partners Fund VII LP,38.695519,-76.82779,oil_and_gas_plant,United States
1098,Watson cogeneration power station,Tesoro SoCal Cogeneration LLC,33.816647,-118.2448,oil_and_gas_plant,United States
1099,Abuja power station,NNPC Ltd,8.939696,7.076826,oil_and_gas_plant,Nigeria
1100,Jubail cogeneration power plant,Abu Dhabi National Energy Company PJSC,27.025656,49.520108,oil_and_gas_plant,Saudi Arabia
1101,Baixada Fluminense power station,Petróleo Brasileiro SA,-22.723437,-43.642327,oil_and_gas_plant,Brazil
1102,Malacas power station,Enel Generación Piura SA,-4.538416,-81.26441,oil_and_gas_plant,Peru
1103,Naepo Green Energy power station,Naepo Green Energy Co Ltd,36.654944,126.6765,oil_and_gas_plant,
1104,Dos Bocas power station,Comisión Federal de Electricidad EPE,19.085597,-96.146389,oil_and_gas_plant,Mexico
1105,DeBary power station,Duke Energy Florida LLC,28.903863,-81.33233,oil_and_gas_plant,United States
1106,Nakhchivan power station,AzerEnerji JSC,39.15908,45.4866,oil_and_gas_plant,Azerbaijan
1107,Linoperamata power station,Public Power Corporation SA,35.34084,25.05105,oil_and_gas_plant,Greece
1108,Khimti I hydroelectric plant,SN Power,27.4744,86.1011,hydro_power_low,Nepal
1109,Southwestern power station,Public Service Company of Oklahoma,35.1009,-98.3524,oil_and_gas_plant,United States
1110,Bilecik power station,Dedeli Dogalgaz Elektrik Üretim ve Ticaret AŞ,40.00429,29.92227,oil_and_gas_plant,
1111,Kahrama power station,Kahrama SpA,35.806393,-0.247637,oil_and_gas_plant,Algeria
1112,Jamalco power station,New Fortress Energy Inc,17.9311,-77.2478,oil_and_gas_plant,Jamaica
1113,Sorek PPP power station,Israel Electric Corp Ltd,31.943679,34.733145,oil_and_gas_plant,Israel
1114,GCL Nanjing Lantian Gas Thermal power station,Nanjing China Resources Gas Co Ltd,31.881775,118.83744,oil_and_gas_plant,China
1115,Shin Kokura thermal power station,Kyushu Electric Power Co Inc,33.906636,130.859892,oil_and_gas_plant,Japan
1116,South Rhodes power station,Public Power Corporation SA,36.37887,28.01857,oil_and_gas_plant,Greece
1117,Talbot County Energy power station,Oglethorpe Power Corp,32.5892,-84.6917,oil_and_gas_plant,United States
1118,Lawrence Energy Center (Kansas),Evergy Kansas Central Inc,39.0072,-95.26917,oil_and_gas_plant,United States
1119,Zavareh power station,Persian Foulad (Steel) Co,33.39758,52.576494,oil_and_gas_plant,"Iran, Islamic Republic of"
1120,Guangxi Fangchenggang Steel Base power station,Guangxi Iron and Steel Group Co Ltd,21.548373,108.394749,oil_and_gas_plant,
1121,Manuel Belgrano I power station,Pampa Energia SA,-34.1845,-59.006,oil_and_gas_plant,Argentina
1122,Parr GT power station,Dominion Energy South Carolina Inc,34.2642,-81.3308,oil_and_gas_plant,United States
1123,Taweelah A1 power plant,Total Tractebel Emirates O&M Co SA,24.760381,54.679744,oil_and_gas_plant,United Arab Emirates
1124,Pointe Jarry power station,Electricité de France SA,16.232339,-61.55409,oil_and_gas_plant,
1125,Tierra Mojada power station,Saavi Energia,20.551877,-103.07476,oil_and_gas_plant,Mexico
1126,Az Zour South power plant,Ministry of Electricity and Water and Renewable Energy (Kuwait),28.705483,48.370116,oil_and_gas_plant,Kuwait
1127,Peninsular de Cogeneracion Mill power station,Peninsular de Cogeneracion SA,40.2709089609757,-3.76810593275028,oil_and_gas_plant,Spain
1128,T J Labbe Electric Generating power station,Lafayette Utilities System,30.2554,-92.0433,oil_and_gas_plant,United States
1129,Mauá 3 power station,Centrais Elétricas do Norte do Brasil SA,-3.117405,-59.92955,oil_and_gas_plant,Brazil
1130,GNA III power station,BP PLC,-21.841185,-41.023657,oil_and_gas_plant,Brazil
1131,Al-Dur Power and Water Station,ACWA Power Co,25.969278,50.608007,oil_and_gas_plant,Bahrain
1132,Long Beach Generation power station,Generation Bridge Acquisition LLC,33.7641,-118.2248,oil_and_gas_plant,United States
1133,Channel Island power station,Territory Generation,-12.555,130.8665,oil_and_gas_plant,
1134,Datang Jinghai Gas Thermal power station,Datang Shandong Power Generation Co Ltd,38.825366,116.938731,oil_and_gas_plant,China
1135,Parkeston power station,TransAlta Corp,-30.7375738719912,121.506442381918,oil_and_gas_plant,Australia
1136,Matarbari Summit power station,Summit-Mitsubishi-GE JV JV,21.5834097,91.9294681,oil_and_gas_plant,Bangladesh
1137,GCL Kunshan Lantian Distributed Gas power station,Kunshan GCL Lantian Distributed Energy Co Ltd,31.447321,120.903723,oil_and_gas_plant,China
1138,Manisa OSB cogeneration power station,MOSB Enerji Elektrik Üretim AŞ,38.616891,27.344618,oil_and_gas_plant,
1139,Guelbs II power plant,Société Nationale Industrielle et Minière SA,22.732925,-12.469976,oil_and_gas_plant,Mauritania
1140,Wise County power station,Wise County Power Co LLC,33.0583,-97.9103,oil_and_gas_plant,United States
1141,Asheville Plant,Duke Energy Progress LLC,35.4731,-82.5417,oil_and_gas_plant,United States
1142,Trimble County power station,Louisville Gas & Electric Co,38.5847,-85.4117,oil_and_gas_plant,United States
1143,Surkhandarya power station,EDF,37.3767864107491,67.2520938378001,oil_and_gas_plant,Uzbekistan
1144,Manzanillo Gas & Power power station,Haina Investment Co Ltd,19.694104,-71.732319,oil_and_gas_plant,Dominican Republic
1145,South Isfahan power station,South Isfahan Power Plant Co,32.258086,51.527243,oil_and_gas_plant,"Iran, Islamic Republic of"
1146,Vila Ibiza power station,Endesa SA,38.9121396934299,1.42666818103126,oil_and_gas_plant,Spain
1147,Quarantine power station,Origin Energy Ltd,-34.7792212,138.5205492,oil_and_gas_plant,
1148,Guangdong Zhaoqing Dawang power station,Guoneng (Zhaoqing) Thermal Power Co Ltd,23.3006449,112.8563297,oil_and_gas_plant,China
1149,Upper Madi 0 hydroelectric plant,Annapurna Power CO PVT LTD,28.3958,84.1083,hydro_power_low,Nepal
1150,Nexif Rayong power station,RATCH Group PLC,12.791122,101.246287,oil_and_gas_plant,Thailand
1151,Ha Tinh Formosa Plastics Steel Complex power station,Formosa Ha Tinh Steel Corp,18.02883,106.44555,oil_and_gas_plant,Viet Nam
1152,Shanxi Jingang Intelligent Manufacturing Technology Industrial Co./Ltd. power project,Shanxi JINGANG Intelligent Manufacturing Technology Industrial Co Ltd,35.66144,112.875584,oil_and_gas_plant,China
1153,Haditha power station,Ministry of Electricity (Iraq),32.461723,41.408647,oil_and_gas_plant,Iraq
1154,Guangdong Huizhou New Material Industrial Park power station,Guangdong Yuedian Huixin Thermal Power Co Ltd,22.903105,114.612131,oil_and_gas_plant,China
1155,Paramount Energy power plant,Paramount Energy Corporation Ltd,34.7815165401878,33.3259713899772,oil_and_gas_plant,Cyprus
1156,Merida Kanasín CC power station,Iberdrola México SA de CV,20.9222,-89.5404,oil_and_gas_plant,Mexico
1157,Gordon Evans energy center,Evergy Kansas South Inc,37.7903,-97.52167,oil_and_gas_plant,United States
1158,Málaga power station,Naturgy Energy Group SA,36.7495,-4.5631,oil_and_gas_plant,Spain
1159,Pinjarra power station,Alinta Energy,-32.647305,115.946796,oil_and_gas_plant,Australia
1160,Middle Tamor hydroelectric plant,Sanima Hydropower,27.416,87.4063,hydro_power_low,Nepal
1161,Khimti II hydroelectric plant,Peoples Energy LTD,27.5849,86.2237,hydro_power_low,Nepal
1162,Qian'an City Jiujiang Wire Co./Ltd. power project,Qian'an City Jiujiang Wire Co Ltd,39.947803,118.564647,oil_and_gas_plant,China
1163,Taban power station,Jam Energy Development Co,31.9512314997741,54.0929260793687,oil_and_gas_plant,"Iran, Islamic Republic of"
1164,Termomacaé power station,Petróleo Brasileiro SA,-22.305404,-41.876774,oil_and_gas_plant,Brazil
1165,Baku power station,AzerEnerji JSC,40.4039,49.9157,oil_and_gas_plant,Azerbaijan
1166,Powership Esra Sultan power station,Karpowership,23.01721,-82.752899,oil_and_gas_plant,
1167,Ichthys LNG power station,TotalEnergies SE,-12.513898,130.918349,oil_and_gas_plant,Australia
1168,Palos power station,Naturgy Energy Group SA,37.18448,-6.89279,oil_and_gas_plant,Spain
1169,Shin Sendai thermal power station,Tohoku Electric Power Co Inc,38.276306,141.040774,oil_and_gas_plant,
1170,Ras Tanura cogeneration power station,Power Cogeneration Plant Co,26.69358,50.103258,oil_and_gas_plant,Saudi Arabia
1171,Vadodara Combined Cycle power plant,Gujarat Industries Power Co Ltd,22.3758049,73.0995113,oil_and_gas_plant,India
1172,Huadian Yangzhou Gas power station,Yangzhou Power Generation Co Ltd,32.42998,119.4759,oil_and_gas_plant,China
1173,Hassi Messoud Ouest power plant,Société Algérienne de Production de l'Electricité SpA,31.7609,6.023,oil_and_gas_plant,Algeria
1174,Fergana power station,Thermal Power Stations JSC,40.449089,71.781868,oil_and_gas_plant,Uzbekistan
1175,Upper Dordi A hydroelectric plant,Liberty Energy Hydropower PVT LTD,28.2495,84.4835,hydro_power_low,Nepal
1176,Haifa power station,Israel Electric Corp Ltd,32.8118068,35.0196107,oil_and_gas_plant,Israel
1177,Guoxin Yizheng Gas Thermal power station,Jiangsu Guoxin Yizheng Thermal Power Co Ltd,32.301681,119.186361,oil_and_gas_plant,China
1178,Bushy Park Combustion Turbine Facility,Dominion Energy South Carolina Inc,33.014915,-79.930045,oil_and_gas_plant,United States
1179,Attock Gen Limited power station (AGL),Attock Gen Ltd,33.5563305336327,73.0732588538384,oil_and_gas_plant,Pakistan
1180,Ashdod Desalination power plant,Shapir Engineering and Industry Ltd,31.832732,34.655591,oil_and_gas_plant,Israel
1181,Kais power station,Société Algérienne de Production de l'Electricité SpA,35.550316,6.869692,oil_and_gas_plant,Algeria
1182,Bursa Korteks power station,Zorlu Enerji Elektrik Uretim AŞ,40.2705,29.0739,oil_and_gas_plant,
1183,Sarqala power plant,Kurdistan's Ministry of Electricity,36.4103,44.3872,oil_and_gas_plant,Iraq
1184,Kiamichi energy facility,Kiowa Power Partners LLC,34.6831,-95.9349,oil_and_gas_plant,United States
1185,Topolobampo II power station,Mexico Infrastructure Partners SAPI de CV,25.973923,-108.991814,oil_and_gas_plant,Mexico
1186,Tehama Central power station,Saudi Electricity Co,19.099353,41.158411,oil_and_gas_plant,Saudi Arabia
1187,Hassyan Clean-Coal Power Project,Dubai Electricity and Water Authority PJSC,25.2048,55.2708,oil_and_gas_plant,United Arab Emirates
1188,Termocamaçari power station,Petróleo Brasileiro SA,-12.66711,-38.320997,oil_and_gas_plant,Brazil
1189,Sugen Combined Cycle power plant,Torrent Power Ltd,21.3395,72.9889,oil_and_gas_plant,India
1190,BASF Freeport Works power station,BASF (US) Corp,29.002,-95.394,oil_and_gas_plant,United States
1191,Energética Suape II SA power station,Energética Suape II SA,-8.351993,-35.022973,oil_and_gas_plant,Brazil
1192,King City power plant,Calpine King City Cogeneration LLC,36.225,-121.1278,oil_and_gas_plant,United States
1193,Guangzhou Zengcheng Wanglong Gas Thermal power station,Guangzhou Development Power Technology Co Ltd,23.09291,113.564884,oil_and_gas_plant,China
1194,Huntly power station,Genesis Energy Ltd,-37.5444696,175.148805,oil_and_gas_plant,New Zealand
1195,Puxing Clean Energy Deneng power station,Zhejiang Deneng Gas Power Generation Co Ltd,30.555568,120.006221,oil_and_gas_plant,China
1196,Deir Ali power station,Public Establishment of Electricity Generation,33.268416,36.328777,oil_and_gas_plant,Syrian Arab Republic
1197,L V Sutton Combined Cycle power station,Duke Energy Progress LLC,34.283056,-77.98528,oil_and_gas_plant,United States
1198,Aluminium Bahrain (ALBA) power station,Aluminium Bahrain BSC,26.092532,50.597067,oil_and_gas_plant,Bahrain
1199,NRG THW GT Electric Generating Station,NRG THW GT LLC,29.943892,-95.531254,oil_and_gas_plant,United States
1200,Higashi Niigata thermal power station,Tohoku Electric Power Co Inc,38.000014,139.241601,oil_and_gas_plant,Japan
1201,Porsud I power station,Karpowership Brasil Energia Ltda,-20.940069,-43.802578,oil_and_gas_plant,Brazil
1202,Green Power 2 power station,Marathon Petroleum Co LP,29.378097,-94.93277,oil_and_gas_plant,United States
1203,Keppel Merlimau cogeneration power station,Keppel Merlimau Cogen Pte Ltd,1.2824,103.675,oil_and_gas_plant,Singapore
1204,Setubal Mill power station,The Navigator Co,40.686,-8.5894,oil_and_gas_plant,Portugal
1205,Midway Peaking power station,Midway Peaking LLC,36.654114,-120.5797,oil_and_gas_plant,United States
1206,Dangjin Combined Cycle power station,GS EPS,36.959,126.7825,oil_and_gas_plant,
1207,Hrazdan power station,Tashir Group,40.56950825,44.75277533,oil_and_gas_plant,Armenia
1208,Juiz de Fora power station,Petróleo Brasileiro SA,-21.690483,-43.456807,oil_and_gas_plant,Brazil
1209,Datang Hunan Xiangtan power station,Datang Huayin Electric Power Co Ltd,27.829514,112.96312,oil_and_gas_plant,China
1210,Sweeny cogeneration facility,Sweeny Cogeneration LP,29.0728,-95.745,oil_and_gas_plant,United States
1211,Cogen Salamanca power station,Comisión Federal de Electricidad EPE,20.578846,-101.164444,oil_and_gas_plant,Mexico
1212,Cope Station,Dominion Energy South Carolina Inc,33.3644,-81.03,oil_and_gas_plant,United States
1213,Ain Arnet power plant,Société Algérienne de Production de l'Electricité SpA,36.157607,5.206548,oil_and_gas_plant,Algeria
1214,Kimitsu power station,Kimitsu Cooperative Thermal Power Co,35.3692848489368,139.861489804004,oil_and_gas_plant,
1215,Karpowership Saldanha power station,Karpowership South Africa,-33.005977,17.980431,oil_and_gas_plant,
1216,Linyi Iron and Steel Investment Group Special Steel Co./Ltd. power project,Linyi Iron and Steel Investment Group Special Steel Co Ltd,35.152213,119.131906,oil_and_gas_plant,China
1217,Quisqueya 1 power station,Pueblo Viejo Dominicana Jersey 2 Ltd,18.49377,-69.35089,oil_and_gas_plant,Dominican Republic
1218,Thilawa (Sumitomo) power station,Marubeni Corp,16.658502,96.262303,oil_and_gas_plant,
1219,Mansfield Mill power station,IPC-Mansfield Mill,32.1575,-93.5562,oil_and_gas_plant,United States
1220,Aleppo power plant,Public Establishment of Electricity Generation,36.175527,37.437828,oil_and_gas_plant,Syrian Arab Republic
1221,South Bangkok power station,Electricity Generating Authority of Thailand,13.617,100.559,oil_and_gas_plant,Thailand
1222,Wasset power station,Ministry of Electricity (Iraq),32.77497,45.08464,oil_and_gas_plant,Iraq
1223,Puerto Sandino LNG power plant,New Fortress Energy Inc,12.20003,-86.732137,oil_and_gas_plant,Nicaragua
1224,Elk Station power plant,Golden Spread Electric Cooperative Inc,33.865,-101.8433,oil_and_gas_plant,United States
1225,Huadian Shijiazhuang Thermal power station,Hebei Huadian Shijiazhuang Thermal Power Co Ltd,38.06214,114.523836,oil_and_gas_plant,China
1226,Oakey power station,Shell PLC,-27.418261,151.6788311,oil_and_gas_plant,Australia
1227,Bin Qasim power station,K-Electric,24.785291,67.360261,oil_and_gas_plant,Pakistan
1228,Antigua Power power station,Antigua Power Co Ltd,17.126187,-61.758645,oil_and_gas_plant,
1229,Richards Bay (Eskom) power station,Eskom Holdings SOC Ltd,-28.770971,31.976485,oil_and_gas_plant,South Africa
1230,Sorrento power station,Central Térmica Sorrento SA,-32.90519,-60.680324,oil_and_gas_plant,Argentina
1231,Taean power station,Korea Western Power Co Ltd,36.9055681,126.2346268,oil_and_gas_plant,
1232,Manuel Belgrano I power station,AES Argentina Generación SA,-34.1845,-59.006,oil_and_gas_plant,Argentina
1233,Cimarron River power station,Sunflower Electric Power Corporation Inc,37.1611,-100.7619,oil_and_gas_plant,United States
1234,Hebei Jinxi Iron﹠Steel Group Co./Ltd. Gas Power Project,Hebei Jinxi Iron & Steel Group Co Ltd,40.211122,118.221295,oil_and_gas_plant,China
1235,Ndola Energy (HFO) power station,GL Africa Energy UK,-13.0147663927977,28.6616693179398,oil_and_gas_plant,Zambia
1236,Redbud power plant,Oklahoma Gas and Electric Co,35.6856,-97.2264,oil_and_gas_plant,United States
1237,Payra LNG power station,Siemens Energy AG,21.999205,90.305597,oil_and_gas_plant,Bangladesh
1238,Dan River Steam Station,Duke Energy Carolinas LLC,36.4862,-79.7208,oil_and_gas_plant,United States
1239,Punta Grande power station,Endesa SA,28.97001,-13.54123,oil_and_gas_plant,Spain
1240,Al-Khairan power plant,Kuwait Authority for Partnership Projects (KAPP),28.696601,48.373941,oil_and_gas_plant,Kuwait
1241,Shin Oita power station,Kyushu Electric Power Co Inc,33.26275,131.707746,oil_and_gas_plant,
1242,Alenakiri power plant,Telemenia Ltd,0.314482114379533,9.52095388316326,oil_and_gas_plant,Gabon
1243,Priolo-Melili power station,ERG SpA,37.17949,15.19632,oil_and_gas_plant,Italy
1244,Winchester power park,Lower Colorado River Authority,30.0381,-96.9875,oil_and_gas_plant,United States
1245,Baalback II power plant,Electricity Of Lebanon,34.004909,36.212005,oil_and_gas_plant,Lebanon
1246,Jesus Soares Pereira power station,Petróleo Brasileiro SA,-5.3825,-36.818611,oil_and_gas_plant,Brazil
1247,Cruzeiro do Sul D power station,Energias do Acre Spe Ltda,-7.598614,-72.67152,oil_and_gas_plant,Brazil
1248,Quang Tri Combined Cycle power station,Vietnam Oil and Gas Group Co,16.7775351,107.3279113,oil_and_gas_plant,Viet Nam
1249,Payra LNG power station,BP PLC,21.999205,90.305597,oil_and_gas_plant,Bangladesh
1250,Dock Sud power station,YPF Luz SA,-34.6529,-58.3419,oil_and_gas_plant,Argentina
1251,Sepé Tiarajú power station,Petróleo Brasileiro SA,-29.874421,-51.147048,oil_and_gas_plant,Brazil
1252,Garri 4 Power Plant,Sudanese Thermal Power Generating Co Ltd,16.117416,32.701705,oil_and_gas_plant,Sudan
1253,Algonquin Power Sanger power station,Algonquin Power Sanger LLC,36.6842,-119.5522,oil_and_gas_plant,United States
1254,San Nicolás power station,AES Argentina Generación SA,-33.35492,-60.172917,oil_and_gas_plant,Argentina
1255,Djelfa power station,Société Algérienne de Production de l'Electricité SpA,35.439261,2.96076,oil_and_gas_plant,Algeria
